project,Kr_cm3_per_cm3_value,Kr_cm3_per_cm3_error,Xe_cm3_per_cm3_value,Xe_cm3_per_cm3_error,selectivity,PLD,LCD,density_g_cm3
f6_vbw_1_1x1x1,6.14944817,0.084497602,6.298888129,0.081368113,1.024301361,11.342,17.989,0.41792
f7_sit_148_1x1x1,16.80176435,0.064076001,27.34256921,0.329705293,1.627362974,7.886,10.666,0.49004
f7_shp_135_1x1x1,5.139422204,0.043410388,4.285311294,0.142608812,0.833811881,12.987,17.671,0.2913
f5_dag_188_1x1x1,5.804771356,0.119783564,5.937721357,0.132185205,1.022903572,13.132,15.886,0.36224
f1_bor_152_1x1x1,2.682629658,0.035391525,1.521545563,0.011310168,0.567184352,19.123,27.72,0.21937
f6_ukm_40_1x1x1,4.614284999,0.042138605,3.536048798,0.037209035,0.766326484,8.663,9.792,0.52069
f2_wnd_37_1x1x1,17.69154885,0.103542145,32.20823562,0.187212144,1.820543577,6.149,11.654,0.82635
f7_stp_286_1x1x1,4.380595648,0.025149313,3.71859576,0.04842014,0.848879024,28.245,29.195,0.26102
f1_toc_76_1x1x1,20.07702196,0.126484858,41.61224109,0.292540829,2.072630152,6.04,9.654,0.74675
f5_rtl_113_1x1x1,2.372141749,0.019077577,1.266298447,0.01751056,0.533820733,21.366,23.607,0.16344
f6_sxg_88_1x1x1,4.708592075,0.041487921,3.764121284,0.043492443,0.799415457,8.536,15.897,0.5097
f7_zzz_78_1x1x1,10.93277269,0.172538812,15.02311597,0.145854152,1.374135949,12.125,16.191,0.42423
f6_whf_21_1x1x1,3.106951989,0.055914689,1.959060296,0.01174593,0.630540898,20.6,28.109,0.3067
f4_ukf_35_1x1x1,6.395718792,0.088595594,8.084967855,0.103660572,1.264121847,9.06,14.959,0.53524
f6_mmt_40_1x1x1,3.766469168,0.047759881,2.475120253,0.02978638,0.657146028,10.714,12.048,0.42893
f6_whm_27_1x1x1,3.99711912,0.056351161,3.756289581,0.081819024,0.939749222,16.072,16.976,0.77101
f6_wht_22_1x1x1,7.225539954,0.106063704,7.407920604,0.171033381,1.02524111,6.796,10.376,0.63858
f6_whv_63_1x1x1,2.90612667,0.025279117,1.725107452,0.014885198,0.59361055,13.763,17.588,0.335
f5_pth_242_1x1x1,2.944740274,0.069627187,1.850381924,0.031409048,0.628368464,16.603,18.236,0.17842
f7_scu_165_1x1x1,3.333023668,0.068309397,2.099276132,0.019723703,0.629841352,20.26,22.388,0.23775
f1_apo_165_1x1x1,3.224493694,0.049143773,2.108495097,0.02373083,0.653899588,13.427,16.253,0.28021
f3_wmf_2_1x1x1,4.076510009,0.093861219,3.391141958,0.068970981,0.831873821,9.015,17.357,0.80428
f4_wkq_3_1x1x1,4.702068589,0.031534163,3.852712209,0.040201447,0.819365379,16.158,18.231,0.31911
f1_ske_47_1x1x1,16.55141792,0.024717364,28.62624273,0.124048236,1.729534162,6.71,8.578,0.8598
f1_tsx_115_1x1x1,33.30100211,0.445669491,83.55677099,0.6001542,2.509136834,4.04,5.355,1.03273
f1_sxf_12_1x1x1,14.45532411,0.174203554,21.19469134,0.555780195,1.466220417,5.426,10.861,0.74883
f2_ibd_126_1x1x1,27.5116169,0.524177789,72.93434202,1.373906391,2.651038007,3.71,7.878,0.94671
f5_stp_189_1x1x1,8.057428555,0.180425436,11.68409533,0.264750524,1.450102256,24.544,26.525,0.35881
f1_ubo_112_1x1x1,17.66580126,0.299674539,33.49582944,0.388476281,1.896083226,7.969,12.245,0.56497
f7_ssa_148_1x1x1,4.220563175,0.090998281,4.135876033,0.102950083,0.979934635,21.402,26.095,0.21082
f5_shp_129_1x1x1,3.21028103,0.04499758,2.409246378,0.06696832,0.75047834,17.277,25.494,0.17476
f6_wja_36_1x1x1,2.898545122,0.029796984,2.220820664,0.01735159,0.76618461,11.397,17.255,0.73234
f4_qzd_11_1x1x1,2.987120522,0.033592185,1.737833935,0.018628285,0.581775634,10.42,11.747,0.27712
f6_bsn_83_1x1x1,4.305126555,0.047278905,3.337487275,0.059631728,0.775235578,9.671,13.441,0.51535
f2_ibd_370_1x1x1,32.10885613,0.410767768,102.2738487,0.523893241,3.185222428,4.699,8.496,0.78708
f5_sit_137_1x1x1,8.848442826,0.160353551,7.926744079,0.068940627,0.895834921,11.046,12.382,0.47111
f4_sml_62_1x1x1,3.920055232,0.073143955,2.807372776,0.062786697,0.716156434,19.181,21.711,0.31211
f1_vca_28_1x1x1,6.263257331,0.039717951,7.031347546,0.138403668,1.122634306,7.195,12.555,0.70205
f6_und_41_1x1x1,10.53588071,0.164142081,14.05259199,0.271686251,1.333784273,6.2,9.088,0.8356
f5_anh_271_1x1x1,3.577790465,0.053502801,2.397410277,0.029177269,0.670081241,13.834,16.541,0.244
f3_whz_21_1x1x1,9.146908855,0.172861858,11.88464609,0.280832762,1.29930737,8.084,11.482,0.69279
f7_scu_111_1x1x1,4.289095235,0.038948181,3.112882405,0.037769007,0.725766679,17.621,20.277,0.28442
f7_tsx_224_1x1x1,14.95088432,0.070153674,23.11667518,0.346997425,1.546174439,5.884,8.854,0.59443
f1_uml_11_1x1x1,3.969790983,0.093234496,4.027507196,0.140286382,1.014538854,26.684,27.629,0.44233
f6_whj_19_1x1x1,7.262403115,0.078916046,8.181811264,0.152592654,1.126598336,8.779,17.624,0.47292
f1_ukm_23_1x1x1,19.82724096,0.257264652,39.2815876,0.380920283,1.981192828,4.8,8.119,1.12487
f3_wkr_11_1x1x1,6.045456161,0.399886442,12.91901612,0.893069521,2.136979539,24.042,25.557,0.68663
f6_qzd_10_1x1x1,7.868523528,0.045408069,8.62210104,0.163096573,1.095771146,8.33,12.55,0.46225
f7_apo_232_1x1x1,3.517507631,0.081801935,2.191755071,0.026685623,0.623098882,12.682,16.761,0.29501
f1_und_25_1x1x1,6.890372074,0.033547077,7.80125553,0.047837429,1.132196556,9.84,10.526,0.717
f3_wme_35_1x1x1,7.187733554,0.07885951,8.290258774,0.109321914,1.153389829,6.291,14.173,0.75251
f1_sne_19_1x1x1,4.980369954,0.102765538,9.012435339,0.236273025,1.809591541,4.333,5.949,1.46748
f4_bsn_49_1x1x1,22.27387546,0.096273972,57.30484919,0.362689229,2.572738152,5.109,7.292,0.87816
f1_hea_282_1x1x1,20.45202128,0.198107232,37.26656169,0.271400472,1.822145654,5.159,10.721,0.75218
f5_stp_394_1x1x1,2.308197405,0.012147918,1.328850484,0.021961088,0.575709201,41.689,43.291,0.12321
f1_smh_6_1x1x1,3.390608418,0.12946549,3.696354594,0.104972698,1.090174428,36.393,37.855,0.48203
f1_smt_3_1x1x1,8.296251683,0.163811095,9.391267196,0.155929324,1.131989187,9.151,10.745,0.80322
f1_jus_291_1x1x1,11.27895454,0.132213413,21.23672884,0.206564784,1.882863235,9.317,12.04,0.65332
f3_wio_39_1x1x1,21.55046798,0.170411037,45.50157937,0.447650144,2.111396347,6.732,11.308,0.8685
f1_csq_183_1x1x1,5.612716405,0.09101527,6.490363526,0.128201596,1.156367623,29.291,29.693,0.5096
f1_ukn_18_1x1x1,3.306266423,0.038993956,2.762174288,0.084630169,0.835436089,25.6,27.501,0.43245
f5_pyr_30_1x1x1,2.644477831,0.018129575,1.53241118,0.017152227,0.579475903,13.848,17.012,0.19266
f4_wid_12_1x1x1,18.58499665,0.120610661,35.98349598,0.399405153,1.936158325,6.226,10.768,0.86603
f7_pts_5_1x1x1,4.073141162,0.057418501,3.053155112,0.062669135,0.749582445,14.994,16.55,0.25734
f1_whj_4_1x1x1,15.13260988,0.066592324,35.23689109,0.510987123,2.328540243,3.286,8.716,1.6493
f6_tfs_54_1x1x1,14.55079783,0.130610292,21.62313389,0.387155634,1.486044556,12.628,15.618,0.62634
f5_zzz_11_1x1x1,2.737081575,0.037602309,1.755009764,0.050630642,0.641197464,23.45,25.776,0.19271
f1_fgl_325_1x1x1,4.331686149,0.037226466,3.095351519,0.036524194,0.714583516,18.109,21.12,0.34042
f5_flu_133_1x1x1,5.680719546,0.069570536,5.445224062,0.162305062,0.958544779,10.102,20.745,0.28234
f1_unr_26_1x1x1,10.11297692,0.32434211,13.04558626,0.218183315,1.289984776,5.979,10.103,0.96689
f7_tpt_355_1x1x1,13.6913373,1.012276617,27.94198623,0.78119892,2.040851498,1.769,6.64,1.46755
f1_whb_30_1x1x1,6.933867501,0.121418763,8.241728322,0.132542247,1.18861924,11.267,14.419,0.38131
f7_bor_75_1x1x1,1.955613396,0.024306359,0.964411671,0.028615087,0.493150473,22.245,32.081,0.15102
f1_the_81_1x1x1,6.764170608,0.103498376,7.406962199,0.157595047,1.095028885,16.386,23.754,0.37039
f4_vme_75_1x1x1,3.844124318,0.023088965,3.04056533,0.04319949,0.79096436,10.636,16.088,0.46647
f7_ssa_106_1x1x1,3.799414372,0.090393118,3.386672733,0.097803174,0.891367037,24.075,27.316,0.20254
f7_jus_392_1x1x1,9.095872247,0.172444997,14.15424626,0.266411066,1.556117531,16.555,18.479,0.39376
f6_wnc_18_1x1x1,8.201589915,0.073888824,9.789330443,0.067639687,1.193589358,6.204,11.796,1.01516
f6_uov_48_1x1x1,3.332473605,0.018277837,2.42867385,0.075095936,0.728790123,17.127,20.775,0.24884
f7_sqc_206_1x1x1,7.797003703,0.075310727,9.165201841,0.113811754,1.175477426,11.46,16.461,0.41351
f6_lcy_82_1x1x1,3.016836959,0.026583612,2.138405219,0.048234712,0.708823595,15.362,18.143,0.41883
f1_soc_170_1x1x1,22.49918498,0.196821975,59.63897649,0.456227773,2.650717195,6.882,9.155,0.8136
f1_hwx_2_1x1x1,5.415052446,0.118923903,4.315566921,0.062735946,0.796957548,14.902,17.095,0.35148
f4_wki_12_1x1x1,10.37482176,0.189979622,14.09249053,0.129249931,1.358335676,8.364,13.544,0.62591
f6_fcu_20_1x1x1,5.502114691,0.112966678,4.167034231,0.040659087,0.757351394,7.019,13.168,0.58101
f1_zzz_110_1x1x1,9.055676371,0.160676462,10.87312591,0.283661579,1.200697272,9.061,11.148,0.90476
f6_wiu_12_1x1x1,3.743752831,0.024745413,3.038639589,0.035086671,0.811656038,6.393,9.821,0.91192
f7_pth_335_1x1x1,3.706682383,0.063698047,2.598926045,0.049698324,0.70114614,12.895,15.883,0.26327
f3_qdl_4_1x1x1,4.172833857,0.108237722,0.025152166,0.002679347,0.006027598,2.879,4.024,1.90225
f2_cor_231_1x1x1,22.01975501,0.139971767,46.8635018,0.227732151,2.128248102,3.733,9.954,0.99167
f1_wkf_27_1x1x1,4.469140214,0.066626526,4.582906694,0.09603998,1.02545601,9.197,12.477,0.8406
f7_apo_151_1x1x1,6.607249131,0.092745576,6.528274617,0.122334224,0.988047293,7.149,9.453,0.69467
f7_csq_300_1x1x1,4.891608478,0.015364518,5.397886737,0.060100262,1.103499342,27.775,29.157,0.48728
f1_sxb_19_1x1x1,18.57959878,0.214573825,54.32663434,0.637312015,2.923993946,4.441,5.223,1.6614
f1_vbw_11_1x1x1,7.131459726,0.087825245,7.582995295,0.110152426,1.063316009,7.368,13.268,0.77762
f6_qzd_18_1x1x1,11.70541327,0.08973669,14.65483081,0.182876864,1.251970389,5.45,7.185,0.93131
f6_vme_11_1x1x1,8.194052642,0.033722593,9.893690599,0.11226881,1.207423363,10.331,13.105,0.46001
f3_wme_9_1x1x1,6.093222628,0.18550478,8.329048418,0.221204722,1.366936501,9.233,19.631,0.67232
f4_rkf_47_1x1x1,4.460909276,0.147864989,3.799869939,0.081523308,0.851815113,15.072,18.839,0.34349
f1_eea_101_1x1x1,5.171678696,0.072608685,4.671612329,0.088028636,0.90330676,10.061,18.916,0.46113
f6_wkg_2_1x1x1,7.467042492,0.040269821,8.276140103,0.090949315,1.108355833,11.607,17.753,0.37412
f6_whi_7_1x1x1,7.312843746,0.131182258,9.648253809,0.239519712,1.319357304,8.606,11.945,1.03956
f7_soc_250_1x1x1,7.06785917,0.044646092,7.404516348,0.140560459,1.047632129,9.954,13.705,0.40908
f6_whn_48_1x1x1,12.85401561,0.134257767,17.8756542,0.351710331,1.390666913,7.262,12.907,0.56002
f6_kag_47_1x1x1,4.56981405,0.020041904,3.692529808,0.025494988,0.808026272,21.057,25.197,0.29858
f1_csq_196_1x1x1,14.53847235,0.326803379,27.71585171,0.460275517,1.906379917,20.354,21.33,0.50553
f4_vmg_8_1x1x1,4.235661177,0.063220136,3.332020248,0.074540146,0.786658826,15.717,16.928,0.28985
f7_bor_142_1x1x1,1.953756651,0.038210034,0.935175901,0.018340183,0.478655262,18.544,26.076,0.16539
f4_wje_27_1x1x1,10.39990162,0.185619549,13.84225962,0.326649983,1.330999093,8.978,10.582,0.64865
f6_snl_85_1x1x1,3.946269011,0.024991259,2.577505148,0.030813794,0.653149884,10.535,11.123,0.50874
f1_ild_9_1x1x1,13.17049979,0.723113303,13.09419017,0.668044113,0.994206019,2.037,4.959,1.74248
f1_ske_48_1x1x1,16.24828829,0.122492935,29.13158043,0.372918248,1.792901499,4.96,7.627,0.95022
f7_gar_232_1x1x1,12.36135216,0.12943865,18.99215227,0.354676508,1.536413817,7.606,9.951,0.57305
f5_ftw_72_1x1x1,3.669493255,0.050371373,2.939359027,0.052942106,0.80102587,13.291,28.356,0.20359
f4_neb_26_1x1x1,5.186605523,0.040252737,4.563727985,0.079580298,0.879906514,10.351,14.751,0.44671
f1_nfa_14_1x1x1,4.502827652,0.047821177,3.492093731,0.056193261,0.775533509,8.28,11.087,0.80563
f2_ibd_391_1x1x1,29.10953755,0.338170005,83.06251577,0.604320166,2.853446765,5.41,9.122,0.80319
f7_pts_63_1x1x1,2.485067397,0.021516128,1.294340315,0.004363772,0.520847167,13.424,16.598,0.20944
f7_stp_50_1x1x1,3.006851761,0.036724025,2.291149277,0.054413253,0.761976133,41.486,42.807,0.15125
f1_jus_54_1x1x1,15.63055354,0.241924595,31.16444005,0.319573548,1.993815508,9.447,13.598,0.62939
f1_cml_47_1x1x1,7.300530819,0.086577666,6.985869985,0.044507653,0.95689891,11.387,14.295,0.48913
f6_sxc_39_1x1x1,3.230092151,0.039622005,1.892522754,0.022246422,0.585903642,11.551,14.144,0.37469
f5_hwx_77_1x1x1,2.562352621,0.041785332,1.473128367,0.020764939,0.574912428,20.289,22.6,0.16918
f5_tsx_77_1x1x1,4.542016735,0.079978471,3.695020935,0.068102765,0.813519886,12.072,15.525,0.34981
f5_csq_203_1x1x1,12.52234956,0.274430921,23.35986601,0.313440217,1.865453915,25.979,26.495,0.49111
f3_qdl_1_1x1x1,23.33420811,0.223707032,55.72825841,0.180809171,2.388264395,4.883,8.662,0.98282
f7_jus_75_1x1x1,9.732880356,0.135560608,13.76396298,0.162353354,1.4141716,12.192,16.091,0.5914
f6_uou_31_1x1x1,5.572657483,0.421517357,4.609869712,0.74727669,0.827230047,2.667,4.281,1.66742
f3_wml_3_1x1x1,4.351190103,0.053071217,4.908595265,0.097524183,1.12810407,18.158,20.158,0.8736
f1_sny_8_1x1x1,3.039833726,0.016427538,2.70529129,0.108095783,0.889947127,34.599,35.598,0.44576
f5_dag_130_1x1x1,4.087246207,0.067340209,3.864331128,0.097813344,0.945460815,15.383,18.536,0.25851
f7_jus_219_1x1x1,9.180086579,0.169113509,17.40171521,0.360449928,1.895593801,8.706,10.24,1.04113
f2_wmz_44_1x1x1,6.124921317,0.105677175,5.963844006,0.07533746,0.973701326,6.467,13.691,0.83539
f6_uku_27_1x1x1,3.605017312,0.049934057,2.735155847,0.015027009,0.758708103,12.086,16.839,0.54386
f4_nbo_14_1x1x1,2.046092456,0.029817462,1.093518973,0.012436097,0.534442601,21.051,33.425,0.12386
f5_ith_134_1x1x1,4.831891668,0.093278174,3.826834998,0.082835251,0.791995198,11.961,18.051,0.27896
f1_hea_354_1x1x1,14.03189352,0.030800171,24.72327816,0.27384426,1.761934561,8.59,15.441,0.48858
f1_jxj_83_1x1x1,5.891110239,0.05802958,5.850128931,0.068160296,0.993043534,7.653,12.848,0.5279
f3_qdl_13_1x1x1,10.16776597,0.067091094,14.35413659,0.116862009,1.41172964,10.653,12.707,0.46931
f6_wia_28_1x1x1,21.79634831,0.32811229,45.52381336,0.579672724,2.088598178,6.398,9.675,0.71973
f7_hea_669_1x1x1,3.291464408,0.030062324,2.002874923,0.03376839,0.608505721,14.09,23.292,0.22646
f1_wbl_244_1x1x1,5.538038257,0.075620981,6.263278246,0.068846984,1.130956118,16.444,18.699,0.29613
f4_reoe_18_1x1x1,3.678862325,0.048075924,2.625759557,0.074982299,0.713742273,11.902,33.992,0.26274
f4_upb_31_1x1x1,4.327450403,0.041793061,3.676593057,0.062580062,0.849597965,17.168,18.778,0.31972
f5_scu_176_1x1x1,4.126169493,0.057162259,3.097052226,0.060896487,0.750587738,21.698,24.972,0.26274
f5_sit_188_1x1x1,5.801937193,0.093563325,5.269460454,0.097758064,0.908224319,13.344,15.821,0.3759
f7_sqc_124_1x1x1,32.4235272,0.146036088,92.04210291,0.844213746,2.838744296,5.378,8.93,0.80827
f1_ecf_6_1x1x1,7.526690878,0.103248996,9.210292352,0.058781862,1.223684153,6.26,16.36,0.90006
f4_lcye_13_1x1x1,4.321569649,0.066816484,5.493471724,0.036898912,1.271175098,13.608,17.113,0.64467
f1_pth_366_1x1x1,7.87204259,0.09375733,8.868628325,0.177709626,1.126598113,8.917,11.141,0.43854
f4_wme_83_1x1x1,5.925317686,0.080554934,5.800497729,0.057420997,0.97893447,11.181,20.826,0.37163
f5_ssa_271_1x1x1,3.995297109,0.068493107,3.33490734,0.037283859,0.83470822,34.157,35.417,0.21614
f3_wko_13_1x1x1,8.099338982,0.094011855,9.675485174,0.118841124,1.194601831,15.211,17.047,0.43981
f1_pto_89_1x1x1,2.884151032,0.019282801,1.603204481,0.027067472,0.555867035,14.893,17.995,0.31376
f6_snp_51_1x1x1,3.501261213,0.131837586,3.73430903,0.338903487,1.066561106,13.251,15.493,0.67715
f1_dag_100_1x1x1,5.797734864,0.098750854,6.310026675,0.076595303,1.088360683,12.669,15.097,0.36934
f6_sni_19_1x1x1,6.742424597,0.058191184,6.874368719,0.070783991,1.01956924,16.394,18.142,0.44188
f4_wma_77_1x1x1,4.332843538,0.051776232,3.526425089,0.08862669,0.813882398,13.423,16.534,0.3643
f1_jus_170_1x1x1,7.606401214,0.080566578,9.801943445,0.157699767,1.288644021,12.423,14.112,0.50938
f7_ssb_349_1x1x1,3.017412785,0.047494532,1.795299562,0.02092178,0.594979769,19.15,22.699,0.256
f1_toc_54_1x1x1,11.89725118,0.306972814,19.83066091,0.258400547,1.666827119,9.547,12.791,0.64801
f7_stp_488_1x1x1,4.794222608,0.059386964,4.672009987,0.122460958,0.974508355,25.333,26.296,0.26799
f6_wmn_4_1x1x1,5.586132349,0.09490893,6.007597145,0.098630904,1.075448409,21.137,23.397,0.58607
f1_whd_7_1x1x1,15.44446576,0.157055919,27.62569792,0.257649009,1.788711785,9.585,15.139,0.72169
f5_czz_100_1x1x1,8.079911383,0.085490316,8.502604702,0.149687,1.052314103,8.063,11.593,0.49095
f2_ibd_31_1x1x1,25.68563249,0.15617906,55.06124013,0.260405543,2.143659112,5.502,8.873,0.68467
f6_vbw_12_1x1x1,4.600867177,0.040007936,3.410230157,0.050323682,0.74121465,8.035,12.745,0.71841
f7_pth_245_1x1x1,3.00332107,0.056220647,1.913357969,0.018817648,0.637080726,17.045,19.277,0.18667
f1_anh_163_1x1x1,5.714790352,0.044186964,4.941512685,0.06699593,0.864688358,11.985,15.075,0.32149
f1_ssb_155_1x1x1,5.759937519,0.07932611,4.783770371,0.182475163,0.830524698,13.126,17.671,0.38491
f5_jus_95_1x1x1,7.680037188,0.090699212,10.11260175,0.11829009,1.316738643,15.531,18.049,0.37985
f7_cml_11_1x1x1,3.541102856,0.029673825,2.547525781,0.056330411,0.719415923,18.864,22.092,0.20015
f1_tpt_73_1x1x1,10.92461812,1.113964481,56.41228852,1.335911077,5.163776699,3.656,7.756,1.47695
f6_wiu_96_1x1x1,6.355582419,0.076125571,5.743005744,0.012019408,0.903615966,10.166,13.534,0.45425
f5_esg_262_1x1x1,15.43543103,0.191167599,22.73349178,0.182459171,1.472812242,6.531,10.021,0.50196
f1_wia_46_1x1x1,12.15942247,0.096642575,18.07180345,0.053009378,1.486238634,6.593,12.268,0.79792
f6_wit_22_1x1x1,12.42744387,0.06076988,17.81107151,0.161907897,1.433204743,5.39,9.466,0.74262
f1_llk_26_1x1x1,12.04279785,0.119194145,19.96935382,0.409584367,1.658198872,8.55,15.814,0.85862
f4_ild_22_1x1x1,21.98728716,0.155775738,55.78446401,0.264452964,2.537123548,4.437,8.195,0.97914
f4_vme_3_1x1x1,4.029176514,0.064274288,3.041074572,0.044197286,0.754763302,14.594,17.622,0.28862
f4_wma_75_1x1x1,6.016834504,0.03103793,6.477197853,0.145456878,1.07651255,12.796,15.655,0.41019
f5_toc_8_1x1x1,3.370430771,0.081823805,2.364118262,0.034095618,0.701429112,17.08,22.902,0.29989
f7_ssb_257_1x1x1,8.433539717,0.195211194,10.93270949,0.208715292,1.296336989,11.652,13.811,0.39594
f7_ibd_632_1x1x1,13.70307221,0.073952331,19.50490644,0.200531288,1.423396604,7.272,10.077,0.51064
f5_wbl_709_1x1x1,7.428805359,0.048909586,9.975422149,0.124449688,1.342803003,15.072,17.572,0.35956
f6_vmg_63_1x1x1,3.030870368,0.036487383,1.797245745,0.02387095,0.592980077,13.346,15.613,0.3475
f1_anh_57_1x1x1,5.502123153,0.02972126,4.814734372,0.050467792,0.875068449,11.54,14.233,0.37258
f7_bor_137_1x1x1,2.331901998,0.025396769,1.244291696,0.01361242,0.533595193,16.426,25.371,0.19903
f6_uky_42_1x1x1,4.642870642,0.058986817,4.470578942,0.088902288,0.962891126,12.693,14.752,0.78495
f1_dag_16_1x1x1,17.51444069,0.148638177,30.23476355,0.340411812,1.726276282,7.566,11.544,0.64598
f5_dag_7_1x1x1,2.785882627,0.023103929,1.703537115,0.027247893,0.611489191,19.68,21.809,0.17678
f5_pth_263_1x1x1,1.850585473,0.032001982,0.849507715,0.013983116,0.459048084,20.943,22.234,0.11727
f2_ibd_125_1x1x1,17.36340357,0.801331246,27.39736711,2.035824057,1.577879993,2.814,5.724,1.08322
f1_ant_107_1x1x1,3.596088319,0.039467294,2.554213669,0.037916697,0.710275567,14.457,16.53,0.47127
f7_ssb_113_1x1x1,8.260463005,0.084580982,9.184411102,0.100537781,1.111851853,7.371,13.169,0.53062
f1_whs_7_1x1x1,17.70722019,0.176114174,34.90518541,0.463724224,1.971240265,12.043,13.539,0.70189
f5_jus_92_1x1x1,12.91064308,0.346876357,27.07827558,0.289699755,2.097360713,13.342,15.431,0.52413
f7_rtl_252_1x1x1,3.558165968,0.048178549,2.365420202,0.029633913,0.66478636,7.439,10.755,0.58959
f7_soc_535_1x1x1,10.97771884,0.071692542,13.48373743,0.110768964,1.228282271,8.829,14.227,0.53992
f5_pth_536_1x1x1,2.497184522,0.007543749,1.376367954,0.025718798,0.551167902,18.218,19.917,0.16165
f1_sqc_78_1x1x1,24.35276622,0.281805274,61.17980335,0.758748643,2.512232195,3.665,5.975,1.10725
f7_pth_443_1x1x1,3.742659082,0.028185695,2.894839599,0.04705538,0.773471357,14.511,19.13,0.2009
f1_myd_297_1x1x1,6.564996146,0.086550573,8.071841497,0.131391849,1.229527225,14.557,17.31,0.51663
f2_unu_23_1x1x1,27.45506625,0.8969803,61.32021008,0.38796231,2.233475218,5.647,7.224,1.19405
f2_cor_208_1x1x1,9.749769861,0.05109221,11.56755341,0.048108989,1.18644374,10.193,14.95,0.45041
f4_uof_44_1x1x1,2.622823702,0.025437403,1.599107292,0.021814961,0.609689203,19.096,21.058,0.23334
f1_myd_410_1x1x1,4.446817321,0.092332602,4.06293175,0.05794022,0.913671837,14.532,16.952,0.52889
f1_myd_199_1x1x1,12.4666606,0.075326051,18.51819615,0.238399066,1.485417527,9.523,11.993,0.77597
f1_pth_186_1x1x1,4.61278022,0.060412567,3.667879259,0.017537762,0.795155868,11.17,13.607,0.30072
f5_tpt_153_1x1x1,20.66443033,1.889957659,55.55722539,1.947585064,2.688543768,4.351,9.076,1.05487
f1_soc_309_1x1x1,11.27300744,0.121681714,17.69276303,0.253850668,1.569480294,8.31,13.943,0.56685
f4_nfc_22_1x1x1,6.122110257,0.1355823,5.671113435,0.118902196,0.92633311,10.751,14.014,0.40909
f7_csq_325_1x1x1,3.907160981,0.071704959,2.85275481,0.049198985,0.730134956,29.76,31.11,0.27842
f6_reo_13_1x1x1,2.950059949,0.035939305,1.946886167,0.034608004,0.659948001,10.808,20.609,0.56113
f1_snw_7_1x1x1,26.30142748,0.307784989,67.75378987,0.812792158,2.576049909,6.436,7.999,0.99299
f6_wkq_37_1x1x1,2.569820955,0.037046767,1.684406306,0.028542319,0.655456678,17.985,18.266,0.53182
f1_pth_314_1x1x1,3.483510911,0.054324187,2.286915162,0.023796797,0.656497201,12.122,14.222,0.24061
f7_ssb_166_1x1x1,2.406118511,0.032562861,1.257462002,0.023675106,0.522610169,16.658,22.356,0.32254
f4_wmw_13_1x1x1,12.11157645,0.046779584,18.68941313,0.106329534,1.543103262,11.9,13.839,0.71163
